X,Y,OBJECTID,OrganizationId,ESDCode,ESDNum,ESDName,LEACode,LEAName,ShortName,PhysicalAddress,MailingAddress,AdministratorName,AdministratorEmail,Phone,Website,County,Counties,CongressionalDistricts,LegislativeDistricts,Type,TransportationRegion
1201715.50271828,812500.025755717,5101,106046,34950,,Washington State Charter School Commission,17910,Rainier Valley Leadership Academy ,Rainier Valley Leadership Acad,"6020 Rainier Avenue S., Seattle, Washington, 98118","6020 Rainier Avenue S., Seattle, Washington, 98118",Baionne  Coleman,baionne.coleman@myrvla.org,(206)659-0956,https://myrvla.org/,King,King,,37,Charter District,
1198197.77374789,784624.834355484,5102,106096,34950,,Washington State Charter School Commission,17911,Impact | Puget Sound Elementary,Impact | Puget Sound Elem,"3438 S 148th St, Tukwila, Washington, 98168","3438 S 148th St, Tukwila, Washington, 98168",Jen Davis Wickens,jwickens@impactps.org,(206)712-7640,http://www.impactps.org/,King,King,,11,Charter District,
1198211.31668814,784684.975214101,5103,106254,34950,,Washington State Charter School Commission,17916,Impact | Salish Sea Elementary,Impact | Salish Sea Elem,"3438 S. 148th Street, Tukwila, Washington, 98168","3438 S. 148th Street, Seattle, Washington, 98168",Jennie  Wickens,jwickens@impactps.org,(206)712-7640,http://www.impactps.org/,King,King,,,Charter District,
1195190.55810106,758940.644109049,5104,106255,34950,,Washington State Charter School Commission,17917,Why Not You Academy,Cascade: Midway,"22419 Pacific Highway South, Des Moines, Washington, 98198","22419 Pacific Highway South, Des Moines, Washington, 98198",  ,,,https://cascadeps.org/,King,King,,,Charter District,
1119071.90038098,823479.646637004,5105,106245,34950,,Washington State Charter School Commission,18901,Catalyst Public Schools,Catalyst,"1305 Ironsides Avenue, Bremerton, Washington, 98310","1305 Ironsides Avenue, Bremerton, Washington, 98310",AMANDA  GARDNER,AMANDA@CATALYSTPUBLICSCHOOLS.ORG,(617)233-4226,https://www.catalystpublicschools.org/,Kitsap,Kitsap,,,Charter District,
1122391.83106023,874010.502771033,5106,105768,OSPI,,Office of Superintendent of Public Instruction,18902,Suquamish Tribal Education Department,Suquamish Tribal Ed Dept,"16301 Creative Dr NW, Poulsbo, Washington, 98370","16301 Creative Dr NW, Poulsbo, Washington, 98370",Lucy  Dafoe,ldafoe@suquamish.nsn.us,(360)394-8596,https://suquamish.nsn.us/home/departments/education1/,Kitsap,Kitsap,,23,Tribal Compact,
1179671.66705,689902.840554002,5107,106180,OSPI,,Office of Superintendent of Public Instruction,27901,Chief Leschi Tribal Compact,Chief Leschi Tribal Compact,"5625 52nd St E, Puyallup, Washington, 98371","5625 52nd St E, Puyallup, Washington, 98371",Marc  Brouillet,marc.brouillet@leschischools.org,(253)445-6000,https://www.leschischools.org/,Pierce,Pierce,,25,Tribal Compact,
1161261.94916834,701546.217836033,5108,105809,34950,,Washington State Charter School Commission,27905,Summit Public School: Olympus,Summit: Olympus,"409 Puyallup Avenue, Tacoma, Washington, 98421","409 Puyallup Avenue, Tacoma, Washington, 98421",Kate  Gottfredson,kgottfredson@summitps.org,(602)327-9307,https://summitps.org/our-schools/summit-olympus-tacoma/,Pierce,Pierce,,27,Charter District,
2403663.74280004,892135.828050176,5109,105813,34950,,Washington State Charter School Commission,32901,Spokane International Academy,Spokane Intl Acad,"777 E Magnesium Rd, Spokane, Washington, 99208","777 E Magnesium Rd, Spokane, Washington, 99208",  ,,,https://www.spokaneintlacademy.org/,Spokane,Spokane,,3,Charter District,
2398635.3044192,862637.050497281,5110,106257,32911,,Spokane Public Schools Charter Authorizer,32903,Lumen Public School,Lumen,"718 W Riverside, Spokane, Washington, 99201","718 W Riverside, Spokane, Washington, 99201",Shauna  Edwards,sedwards@lumenhighschool.org,(509)570-3921,https://www.lumenhighschool.org/,Spokane,Spokane,,,Charter District,
2404704.94494042,862628.805226202,5111,105675,32911,,Spokane Public Schools Charter Authorizer,32907,PRIDE Prep Charter School District,PRIDE Prep Charter,"811 E Sprague   Suite A , Spokane, Washington, 99202","811 E Sprague   Suite A , Spokane, Washington, 99202",Brenda  McDonald,brenda@prideprepschool.org,(509)994-6234,https://www.prideprepschool.org/,Spokane,Spokane,,3,Charter District,
1091487.20708899,640107.963678217,5112,106074,OSPI,,Office of Superintendent of Public Instruction,34901,WA HE LUT Indian School Agency,WA HE LUT Indian School Agency,"11110 Conine Ave SE, Olympia, Washington, 98513","11110 Conine Ave SE, Olympia, Washington, 98513",Harvey  Whitford,harvey.whitford@bie.edu,(253)691-5018,https://wahelutindianschool.org/,Thurston,Thurston,,2,Tribal Compact,
2187545.35208022,273447.87389434,5113,106019,34950,,Washington State Charter School Commission,36901,Innovation Charter School ,Innovation Charter,"412 W. Poplar Street, Walla Walla, Washington, 99362","412 W. Poplar Street, Walla Walla, Washington, 99362",Brenda  McDonald,brenda@willowpublicschool.org,(509)593-5700,https://innovationcs.org/,Walla Walla,Walla Walla,,16,Charter District,
1160071.17591843,1248832.63588225,5114,106256,34950,,Washington State Charter School Commission,37902,Whatcom Intergenerational High School,Whatcom Intergenerational,"431 N State Street #2, Bellingham, Washington, 98225","431 N State Street #2, Bellingham, Washington, 98225",  ,,,https://www.intergenerational.school/,Whatcom,Whatcom,,,Charter District,
1120189.72699985,1245584.31176312,5115,105800,OSPI,,Office of Superintendent of Public Instruction,37903,Lummi Tribal Agency,Lummi Tribal Agency,"2334 Lummi View Drive, Bellingham, Washington, 98226","2334 Lummi View Drive, Bellingham, Washington, 98226",Bernard   Thomas,Bernie.Thomas@lummi-k12.org,(360)758-4300,http://www.lummi-k12.org/,Whatcom,Whatcom,,42,Tribal Compact,
1683517.73723856,380933.349752813,5116,106181,OSPI,,Office of Superintendent of Public Instruction,39901,Yakama Nation Tribal Compact,Yakama Nation Tribal Compact,"601 Linden St, Toppenish, Washington, 989480000","PO Box 151, Toppenish, Washington, 989480151",Frank  Mesplie,frank@yakama.com,(509)865-4778,http://www.yakama.org,Yakima,Yakima,,15,Tribal Compact,
