"Nces Id","School Level","School District","School Name","School County",Phone,Address,City,State,Zip,"School Type","State Fips","Low Grade","High Grade","Students Ug","Students Prek","Students K","Students 1","Students 2","Students 3","Students 4","Students 5","Students 6","Students 7","Students 8","Students 9","Students 10","Students 11","Students 12","Operational Status",Latitude,Longitude,"State School Id","State District Id","Total Male","Total Female","Total American Indian Alaskan","Total Asian","Total Black","Total Hispanic","Total White","Free Lunch Eligible","Reduce Price Lunch Eligible","Free & Reduced Lunch Total","Student Teacher Ratio","Full Time Equivalent Teachers","Local Education Agency Id","Local School Id","Mailing Address","Mailing City","Mailing State","Mailing Zip","Mailing Zip4",Zip4,"Union Identification Number","Urban Locale Code","Ansi Fips County Number","District Code 113","District Code 112","Bureau Of Indian","Offered Ug","Offered Prek","Offered K","Offered 1","Offered 2","Offered 3","Offered 4","Offered 5","Offered 6","Offered 7","Offered 8","Offered 9","Offered 10","Offered 11","Offered 12","Title 1 Status","Title 1 Eligible","Title 1 School Wide","Magnet School","Charter School","Shared Time School","Count Free Lunch","Count Reduced Lunch","Total Free & Reduced Lunch","Total Pacific","Total 2race","Total Students"
530876002874,"Combined or Ungraded","Tahoma School District","Tahoma Jr High School","King County","(425) 413-5600","25600 SE Summit Landsburg Road",Ravensdale,WA,98051,"Regular school",53,06,09,,,,,,,,,1,,630,630,,,,"Currently operational",47.3728,-122,17409-4556,17409,607,654,6,60,25,126,941,139,38,177,23.7,53.24,5308760,02874,"25600 SE Summit Landsburg Road",Ravensdale,WA,98051,9732,9732,0,,53033,,,No,No,No,No,No,No,No,No,No,Yes,No,Yes,Yes,No,No,No,,Yes,,,No,,139,38,177,4,99,1261
530930001394,"Combined or Ungraded","Vashon Island School District","Chautauqua Elementary","King County","(206) 463-2882","9309 SW Cemetery Rd",Vashon,WA,98070,"Regular school",53,PK,12,,14,76,88,91,90,95,105,,,,,,,1,"Currently operational",47.4275,-122.453,17402-4468,17402,297,263,0,4,7,82,406,135,27,162,19.5,28.74,5309300,01394,"9309 SW Cemetery Rd",Vashon,WA,98070,,,0,,53033,,,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,Yes,,No,,,No,,135,27,162,0,61,560
530930002720,"Combined or Ungraded","Vashon Island School District","Family Link","King County","(206) 463-9171","20120 Vashon Hwy SW",Vashon,WA,98070,"Other/Alternative school",53,KG,12,,,4,6,5,8,2,7,5,3,1,2,1,0,2,"Currently operational",47.4232,-122.458,17402-1822,17402,26,20,0,5,0,2,34,14,3,17,30.1,1.53,5309300,02720,"20120 Vashon Hwy SW",Vashon,WA,98070,6026,6026,0,,53033,,,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,No,,,No,,14,3,17,0,5,46
590004700125,"Combined or Ungraded","Muckleshoot Tribal School District","Muckleshoot Tribal School","King County","(253) 931-6709","39015 172nd Avenue SE",Auburn,WA,98092,"Regular school",59,KG,12,,,,,,,,,,,,,,,,"Currently operational",47.2517,-122.112,D10P16-D10P16,D10P16,,,,,,,,,,,,,5900047,00125,"39015 172nd Avenue SE",Auburn,WA,98092,,,19,,53033,,,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,Mis,,,Not,,,,,,,
530000702927,"Combined or Ungraded","Olympic Educational Service District 114 School District","Kitsap County Detention Center","Kitsap County","(360) 337-5401","1338 SW Old Clifton Rd","Port Orchard",WA,98366,"Regular school",53,06,12,,,,,,,,,1,1,0,3,5,4,2,"Currently operational",47.5206,-122.666,18801-3481,18801,10,6,2,0,0,4,7,13,0,13,,,5300007,02927,"1338 SW Old Clifton Rd","Port Orchard",WA,98366,9113,9113,0,,53035,,,No,No,No,No,No,No,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,No,,,No,,13,0,13,0,3,16
530032803493,"Combined or Ungraded","Suquamish Tribal Education Department School District","Chief Kitsap Academy","Kitsap County","(360) 394-8566","15838 Sandy Hook Rd",Poulsbo,WA,98370,"Regular school",53,KG,12,,,,,,,,,9,15,10,12,8,13,12,"Currently operational",47.7073,-122.582,18902-5319,18902,46,33,29,0,2,13,7,,,,7.2,11,5300328,03493,"15838 Sandy Hook Rd",Poulsbo,WA,98370,,,0,,53035,,,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,,,No,,,,,1,27,79
530033003113,"Combined or Ungraded","Bainbridge Island School District","Bainbridge Special Education Services","Kitsap County","(206) 780-1068","8489 Madison Ave NE","Bainbridge Island",WA,98110,"Special education school",53,PK,12,,23,3,0,0,2,3,3,5,0,4,0,0,0,1,"Currently operational",47.6387,-122.522,18303-1939,18303,32,12,1,3,0,4,35,0,0,0,,,5300330,03113,"8489 Madison Ave NE","Bainbridge Island",WA,98110,2999,2999,0,,53035,,,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,No,,,No,,0,0,0,0,1,44
530066001144,"Combined or Ungraded","Bremerton School District","Mountain View Middle School","Kitsap County","(360) 473-0600","2400 Perry Avenue",Bremerton,WA,98310,"Regular school",53,06,09,,,,,,,,,301,291,287,1,,,,"Currently operational",47.5818,-122.611,18100-4441,18100,457,423,9,31,56,155,463,491,79,570,18.6,47.4,5300660,01144,"2400 Perry Avenue",Bremerton,WA,98310,5139,5139,0,,53035,,,No,No,No,No,No,No,No,No,No,Yes,Yes,Yes,Yes,No,No,No,,No,,,No,,491,79,570,22,144,880
530108002574,"Combined or Ungraded","Central Kitsap School District","Off Campus","Kitsap County","(360) 662-1780","9210 Silverdale Way",Silverdale,WA,98383,"Other/Alternative school",53,KG,12,,,10,10,12,19,11,18,14,14,8,12,5,13,17,"Currently operational",47.6465,-122.698,18401-1740,18401,82,81,0,1,0,17,121,22,10,32,40.8,4,5301080,02574,"PO Box 8",Silverdale,WA,98383,0008,9197,0,,53035,,,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,,,No,,22,10,32,0,24,163
530576002453,"Combined or Ungraded","North Kitsap School District","Special Programs","Kitsap County","(360) 396-3024","18360 Caldart Ave NE",Poulsbo,WA,98370,"Special education school",53,PK,10,,34,0,0,0,0,0,0,0,0,0,0,2,,,"Currently operational",47.731,-122.628,18400-1677,18400,26,10,2,0,0,9,23,13,3,16,,,5305760,02453,"18360 Caldart Ave NE",Poulsbo,WA,98370,8775,8775,0,,53035,,,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,,No,,,No,,13,3,16,0,2,36
530576002653,"Combined or Ungraded","North Kitsap School District","Pal Program","Kitsap County","(360) 396-3424","9000 NE West Kingston Rd",Kingston,WA,98346,"Other/Alternative school",53,KG,12,,,3,6,4,4,5,3,1,5,5,1,4,2,14,"Currently operational",47.7968,-122.525,18400-1733,18400,27,30,0,0,1,8,48,13,6,19,23.7,2.4,5305760,02653,"9000 NE West Kingston Rd",Kingston,WA,98346,,,0,,53035,,,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,,,No,,13,6,19,0,0,57
530816001347,"Combined or Ungraded","South Kitsap School District","East Port Orchard Elementary","Kitsap County","(360) 443-3170","2649 Hoover Ave SE","Port Orchard",WA,98366,"Regular school",53,PK,09,,9,89,85,89,59,53,71,68,,1,1,,,,"Currently operational",47.5238,-122.626,18402-2641,18402,279,246,6,14,10,62,333,228,54,282,18.4,28.6,5308160,01347,"2649 Hoover Ave SE","Port Orchard",WA,98366,,,0,,53035,,,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No,No,No,,Yes,,,No,,228,54,282,22,78,525
530816001351,"Combined or Ungraded","South Kitsap School District","Marcus Whitman Junior High School","Kitsap County","(360) 874-6160","1887 Madrona Dr SE","Port Orchard",WA,98366,"Regular school",53,06,09,,,,,,,,,1,220,243,257,,,,"Currently operational",47.5291,-122.604,18402-3046,18402,365,356,6,29,11,94,489,258,82,340,19.4,37.2,5308160,01351,"1887 Madrona Dr SE","Port Orchard",WA,98366,,,0,,53035,,,No,No,No,No,No,No,No,No,No,Yes,Yes,Yes,Yes,No,No,No,,Yes,,,No,,258,82,340,17,75,721
530816001357,"Combined or Ungraded","South Kitsap School District","South Kitsap High School","Kitsap County","(360) 874-5600","425 Mitchell Ave","Port Orchard",WA,98366,"Regular school",53,03,12,,,,,,1,,1,,1,1,3,670,641,644,"Currently operational",47.5385,-122.626,18402-2272,18402,1043,919,17,76,33,171,1415,491,162,653,21.3,92.04,5308160,01357,"425 Mitchell Ave","Port Orchard",WA,98366,,,0,,53035,,,No,No,No,No,No,No,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,,No,,,No,,491,162,653,30,220,1962
530816002575,"Combined or Ungraded","South Kitsap School District","Explorer Academy","Kitsap County","(360) 443-3605","1962 Hoover Ave SE","Port Orchard",WA,98366,"Other/Alternative school",53,KG,12,,,6,9,5,5,10,11,8,15,10,22,29,29,36,"Currently operational",47.538,-122.624,18402-1718,18402,89,106,1,0,2,17,158,42,12,54,28.3,6.9,5308160,02575,"1962 Hoover Ave SE","Port Orchard",WA,98366,,,0,,53035,,,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,,,No,,42,12,54,0,17,195
530048000128,"Combined or Ungraded","Bethel School District","Spanaway Middle School","Pierce County","(253) 683-5400","15701 B Street East",Tacoma,WA,98445,"Regular school",53,06,09,,,,,,,,,222,239,238,1,,,,"Currently operational",47.1151,-122.428,27403-3751,27403,370,330,18,46,87,143,279,350,87,437,20,34.99,5300480,00128,"15701 B St E",Tacoma,WA,98445,1198,1198,0,,53053,,,No,No,No,No,No,No,No,No,No,Yes,Yes,Yes,Yes,No,No,No,,No,,,No,,350,87,437,43,84,700
530048001819,"Combined or Ungraded","Bethel School District","Cedarcrest Middle School","Pierce County","(253) 683-7500","191201 13th Avenue Crt. E.",Spanaway,WA,98387,"Regular school",53,06,12,,,,,,,,,225,206,210,0,0,0,0,"Currently operational",47.0841,-122.414,27403-4186,27403,335,306,7,54,91,114,278,260,116,376,19.8,32.4,5300480,01819,"19120 13th Ave Ct E",Spanaway,WA,98387,7924,7924,0,,53053,,,No,No,No,No,No,No,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,No,,,No,,260,116,376,34,63,641
530141000271,"Combined or Ungraded","Clover Park School District",Firwood,"Pierce County","(253) 583-5416","8805 Steilacoom Blvd SW",Steilacoom,WA,98498,"Regular school",53,04,12,,,,,,,0,0,2,1,4,7,3,8,12,"Currently operational",47.1803,-122.558,27400-2041,27400,22,15,3,1,4,5,24,6,0,6,8.5,4.35,5301410,00271,"8805 Steilacoom Blvd SW",Steilacoom,WA,98498,4771,4771,0,,53053,,,No,No,No,No,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,No,,,No,,6,0,6,0,0,37
530141002862,"Combined or Ungraded","Clover Park School District","Special Education Services/Relife","Pierce County","(253) 583-5170","14721 Murray St",Lakewood,WA,98439,"Special education school",53,PK,12,,1,1,1,0,0,1,0,2,0,2,0,1,1,4,"Currently operational",47.1237,-122.542,27400-1882,27400,10,4,0,0,3,3,6,8,0,8,,,5301410,02862,"10903 Gravelly Lk Dr SW",Lakewood,WA,98499,1341,1129,0,,53053,,,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,,,No,,8,0,8,0,2,14
530141003000,"Combined or Ungraded","Clover Park School District","Harrison Prep School","Pierce County","(253) 583-5418","8800 121st St SW",Lakewood,WA,98498,"Regular school",53,06,12,,,,,,,,0,159,134,119,90,74,38,24,"Currently operational",47.1469,-122.553,27400-5027,27400,285,353,3,34,76,173,242,257,127,384,20.9,30.5,5301410,03000,"8800 121st St SW",Lakewood,WA,98498,,,0,,53053,,,No,No,No,No,No,No,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,,,No,,257,127,384,12,98,638
530141003396,"Combined or Ungraded","Clover Park School District","Transition Day Students","Pierce County","(253) 583-5174","8805 Steilacoom Blvd",Lakewood,WA,98498,"Regular school",53,05,12,,,,,,,,0,1,1,0,1,3,3,2,"Currently operational",47.1787,-122.557,27400-5297,27400,7,4,0,0,1,2,7,3,0,3,,,5301410,03396,"10903 Gravelly Lake Dr SW",Lakewood,WA,98499,,,0,,53053,,,No,No,No,No,No,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,,,No,,3,0,3,0,1,11
530288003161,"Combined or Ungraded","Fife School District","Columbia Junior High School","Pierce County","(253) 517-1600","2901 54th Avenue E",Tacoma,WA,98424,"Regular school",53,06,09,,,,,,,,,1,,284,267,,,,"Currently operational",47.231,-122.355,27417-4582,27417,288,264,5,53,18,99,294,185,55,240,20.2,27.26,5302880,03161,"2901 54th Avenue E",Tacoma,WA,98424,2110,2110,0,,53053,,,No,No,No,No,No,No,No,No,No,Yes,No,Yes,Yes,No,No,No,,Yes,,,No,,185,55,240,16,67,552
530696001178,"Combined or Ungraded","Puyallup School District","Stahl Junior High School","Pierce County","(253) 840-8881","9610 168th St E",Puyallup,WA,98375,"Regular school",53,05,09,,,,,,,,2,,288,273,292,,,,"Currently operational",47.1022,-122.3,27003-4443,27003,412,443,10,55,58,130,454,253,90,343,21.9,39.1,5306960,01178,"9610 168th St E",Puyallup,WA,98375,2256,2256,0,,53053,,,No,No,No,No,No,No,No,No,Yes,No,Yes,Yes,Yes,No,No,No,,Yes,,,No,,253,90,343,28,120,855
530696002995,"Combined or Ungraded","Puyallup School District","Psd Special Services","Pierce County","(253) 841-8700","214 W. Main",Puyallup,WA,98371,"Special education school",53,PK,12,,122,0,0,0,0,0,0,0,0,0,0,0,0,0,"Currently operational",47.1916,-122.296,27003-3951,27003,79,43,1,2,3,33,74,0,0,0,8.2,14.91,5306960,02995,"214 W. Main",Puyallup,WA,98371,,,0,,53053,,,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,,,No,,0,0,0,2,7,122
530696003315,"Combined or Ungraded","Puyallup School District","Phoenix Program","Pierce County","(253) 841-8781","5715 Milwaukee Ave E",Puyallup,WA,98372,"Other/Alternative school",53,KG,12,,,0,0,0,0,0,0,0,0,3,14,16,27,31,"Currently operational",47.2053,-122.282,27003-1640,27003,34,57,3,0,1,14,66,15,7,22,35,2.6,5306960,03315,"5715 Milwaukee Ave E",Puyallup,WA,98372,2757,2757,0,,53053,,,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,,,No,,15,7,22,0,7,91
530870002171,"Combined or Ungraded","Tacoma School District","Remann Hall Juvenile Detention Center","Pierce County","(253) 798-7900","5501 6th Ave",Tacoma,WA,98406,"Regular school",53,05,12,,,,,,,,0,0,2,2,6,18,8,11,"Currently operational",47.2567,-122.511,27010-2039,27010,38,9,4,0,20,5,14,23,3,26,15.7,3,5308700,02171,"5501 6th Ave",Tacoma,WA,98406,,,0,,53053,,,No,No,No,No,No,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,No,,,No,,23,3,26,1,3,47
530870002177,"Combined or Ungraded","Tacoma School District","Pearl Street Center","Pierce County","(253) 571-2600","815 S Pearl St",Tacoma,WA,98465,"Special education school",53,06,12,,,,,,,,,0,2,1,3,2,2,1,"Currently operational",47.2521,-122.517,27010-4283,27010,5,6,1,0,2,1,7,0,0,0,11,1,5308700,02177,"815 S Pearl St",Tacoma,WA,98465,,,0,,53053,,,No,No,No,No,No,No,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,,,No,,0,0,0,0,0,11
530870003275,"Combined or Ungraded","Tacoma School District","Special Services","Pierce County","(253) 571-1224","601 S. 8th Street",Tacoma,WA,98405,"Other/Alternative school",53,PK,12,,9,2,3,6,3,8,5,7,5,5,4,3,5,3,"Currently operational",47.2563,-122.446,27010-5192,27010,47,21,2,2,16,5,42,23,0,23,,,5308700,03275,"601 S. 8th Street",Tacoma,WA,98405,,,0,,53053,,,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,No,,,No,,23,0,23,0,1,68
530918001548,"Combined or Ungraded","University Place School District","Curtis Junior High School","Pierce County","(253) 566-5670","3725 Grandview Drive West","University Place",WA,98466,"Regular school",53,06,09,,,,,,,,,1,1,452,528,,,,"Currently operational",47.2243,-122.554,27083-3179,27083,518,464,6,124,100,109,477,272,97,369,22.2,44.32,5309180,01548,"3725 Grandview Drive West","University Place",WA,98466,,,0,,53053,,,No,No,No,No,No,No,No,No,No,Yes,Yes,Yes,Yes,No,No,No,,No,,,No,,272,97,369,9,157,982
530918002838,"Combined or Ungraded","University Place School District","University Place Special Educ","Pierce County","(253) 566-5600","3717 Grandview Drive W","University Pla",WA,98466,"Special education school",53,PK,12,,12,0,0,0,1,0,0,1,1,0,0,1,1,0,"Currently operational",47.2239,-122.552,27083-1790,27083,12,5,0,0,2,3,8,7,0,7,,,5309180,02838,"3717 Grandview Drive W","University Pla",WA,98466,,,0,,53053,,,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,No,,,No,,7,0,7,1,3,17
530978003544,"Combined or Ungraded","White River School District","White River Homeschool","Pierce County","(360) 829-0600","240 N a Street",Buckley,WA,98321,"Regular school",53,KG,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"New school",47.1647,-122.026,27416-5390,27416,0,0,0,0,0,0,0,0,0,0,,,5309780,03544,"PO Box 2050",Buckley,WA,98321,,,0,,53053,,,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,Not,,,No,,0,0,0,0,0,0
590003600121,"Combined or Ungraded","Chief Leschi School District","Chief Leschi School","Pierce County","(253) 445-6000","5625 52nd Street East",Puyallup,WA,98371,"Regular school",59,KG,12,,,,,,,,,,,,,,,,"Currently operational",47.2119,-122.355,D10P15-D10P15,D10P15,,,,,,,,,,,,,5900036,00121,"5625 52nd Street East",Puyallup,WA,98371,,,19,,53053,,,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,Mis,,,Not,,,,,,,
530000802095,"Combined or Ungraded","Northwest Educational Service District 189 School District","Snohomish Detention Center","Snohomish County","(425) 388-7822","2801 10th Street",Everett,WA,98201,"Regular school",53,06,12,,,,,,,,,0,0,0,0,0,1,1,"Currently operational",48.0049,-122.193,29801-2601,29801,2,0,0,0,1,0,1,,,,,,5300008,02095,"2801 10th Street",Everett,WA,98201,,,0,,53061,,,No,No,No,No,No,No,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,No,,,No,,,,,0,0,2
530000802755,"Combined or Ungraded","Northwest Educational Service District 189 School District","Pass Program","Snohomish County","(425) 388-7877","2731 10th St. Suite 106",Everett,WA,98201,"Other/Alternative school",53,06,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Currently operational",48.0035,-122.194,29801-1811,29801,0,0,0,0,0,0,0,0,0,0,,,5300008,02755,"2731 10th St. Suite 106",Everett,WA,98201,1413,1413,0,,53061,,,No,No,No,No,No,No,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,Not,,,No,,0,0,0,0,0,0
530024002589,"Combined or Ungraded","Arlington School District","Stillaguamish School","Snohomish County","(360) 618-6440","1215 E 5th",Arlington,WA,98223,"Other/Alternative school",53,KG,12,,,6,5,5,9,8,6,2,12,17,4,17,20,26,"Currently operational",48.1976,-122.115,31016-1714,31016,69,68,0,1,4,8,117,31,5,36,39.1,3.5,5300240,02589,"1215 E 5th",Arlington,WA,98223,1118,1317,0,,53061,,,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,No,,,No,,31,5,36,0,7,137
530024003065,"Combined or Ungraded","Arlington School District","Arlington Special Educ School","Snohomish County","(360) 618-6200","315 N French Ave",Arlington,WA,98223,"Regular school",53,PK,12,,34,2,0,0,2,1,0,0,0,0,0,0,0,0,"Currently operational",48.1957,-122.122,31016-2277,31016,24,15,1,1,0,7,30,10,0,10,,,5300240,03065,"315 N French Ave",Arlington,WA,98223,,,0,,53061,,,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,,,No,,10,0,10,0,0,39
530031403267,"Combined or Ungraded","Everett Community College School District","Everett CC High School Completion","Snohomish County","(425) 388-9032","Rainier 204",Everett,WA,98201,"Regular school",53,09,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Currently operational",48.0065,-122.206,31933-5956,31933,0,0,0,0,0,0,0,0,0,0,,,5300314,03267,"2000 Tower St.",Everett,WA,98201,1390,1390,0,,53061,,,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,Yes,Yes,,Not,,,No,,0,0,0,0,0,0
530240000349,"Combined or Ungraded","Edmonds School District","Maplewood Center","Snohomish County","(425) 670-7509","20100 84th Ave W",Edmonds,WA,98020,"Special education school",53,KG,12,,,0,4,3,2,1,0,0,4,4,4,0,5,7,"Currently operational",47.8169,-122.348,31015-3818,31015,23,11,0,6,6,10,12,15,5,20,7.7,4.4,5302400,00349,"20100 84th Ave W",Edmonds,WA,98020,2702,2702,0,,53061,,,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,,,No,,15,5,20,0,0,34
530240002290,"Combined or Ungraded","Edmonds School District","Unassigned Special Education","Snohomish County","(425) 670-7189","20420 68th Ave W",Lynnwood,WA,98036,"Special education school",53,PK,11,,62,7,6,2,0,3,3,3,3,1,0,,1,,"Currently operational",47.8135,-122.326,31015-1558,31015,61,30,1,6,2,9,65,17,3,20,,,5302400,02290,"20420 68th Ave W",Lynnwood,WA,98036,7600,6700,0,,53061,,,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,,Yes,,,No,,17,3,20,0,8,91
530240002821,"Combined or Ungraded","Edmonds School District","Contracted Schools","Snohomish County","(425) 670-7189","20420 68th Ave W",Lynnwood,WA,98036,"Special education school",53,04,12,,120,,,,,2,0,0,6,2,1,1,1,3,"Currently operational",47.8135,-122.326,31015-1830,31015,87,49,0,8,12,31,64,46,3,49,,,5302400,02821,"20420 68th Ave W",Lynnwood,WA,98036,7400,7400,0,,53061,,,No,No,Yes,No,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,No,,,No,,46,3,49,0,21,136
530240003139,"Combined or Ungraded","Edmonds School District","Edmonds Heights K-12","Snohomish County","(425) 431-7840","23200 100th Ave W",Edmonds,WA,98020,"Other/Alternative school",53,KG,12,,,28,26,33,33,30,38,46,63,59,57,50,42,33,"Currently operational",47.7865,-122.369,31015-1966,31015,277,261,2,27,12,71,359,91,19,110,46.9,11.46,5302400,03139,"23200 100th Ave W",Edmonds,WA,98020,5200,5200,0,,53061,,,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,,,No,,91,19,110,0,67,538
530267002818,"Combined or Ungraded","Everett School District","Special Services","Snohomish County","(425) 385-5250","3900 Broadway",Everett,WA,98201,"Special education school",53,PK,12,,139,1,0,0,0,2,2,0,0,0,1,1,2,5,"Currently operational",47.9659,-122.201,31002-3903,31002,98,55,0,11,8,19,94,59,3,62,,,5302670,02818,"PO Box 2098",Everett,WA,98213,,,0,,53061,,,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,No,,,No,,59,3,62,2,19,153
530267002897,"Combined or Ungraded","Everett School District","Port Gardner","Snohomish County","(425) 385-5150","3516 Rucker Ave",Everett,WA,98201,"Other/Alternative school",53,KG,12,,,18,16,17,16,9,8,6,11,7,4,3,7,8,"Currently operational",47.9708,-122.212,31002-1907,31002,64,66,0,2,0,9,109,18,4,22,37.1,3.5,5302670,02897,"3516 Rucker Ave",Everett,WA,98201,4629,4629,0,,53061,,,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,,,No,,18,4,22,0,10,130
530267003551,"Combined or Ungraded","Everett School District","Other Schools","Snohomish County","(425) 385-4000","3900 Broadway",Everett,WA,98201,"Regular school",53,KG,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"New school",47.9659,-122.201,31002-5414,31002,0,0,0,0,0,0,0,0,0,0,,,5302670,03551,"3900 Broadway",Everett,WA,98201,,,0,,53061,,,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,Not,,,No,,0,0,0,0,0,0
530420002670,"Combined or Ungraded","Lake Stevens School District",Homelink,"Snohomish County","(425) 335-1594","2202 123rd Ave NE","Lake Stevens",WA,98258,"Other/Alternative school",53,KG,12,,,3,6,4,7,3,3,8,4,14,10,7,8,11,"Currently operational",48.0197,-122.066,31004-1753,31004,38,50,0,0,0,6,79,12,4,16,20.4,4.32,5304200,02670,"2202 123rd Ave NE","Lake Stevens",WA,98258,,,0,,53061,,,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,,,No,,12,4,16,0,3,88
530486002590,"Combined or Ungraded","Marysville School District","School Home Partnership Program","Snohomish County","(360) 965-0003","4220 80th St NE",Marysville,WA,98270,"Other/Alternative school",53,KG,12,,,0,0,1,1,0,3,1,6,6,15,25,17,31,"Currently operational",48.0684,-122.175,31025-1744,31025,37,69,8,1,2,11,70,39,8,47,27.2,3.9,5304860,02590,"4220 80th St NE",Marysville,WA,98270,3723,3723,0,,53061,,,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,No,,,No,,39,8,47,0,14,106
530486002900,"Combined or Ungraded","Marysville School District","Marysville Sd Special","Snohomish County","(360) 965-0170","4220 80th St NE",Marysville,WA,98270,"Special education school",53,PK,13,,83,0,1,1,0,2,1,1,1,1,0,3,1,17,"Currently operational",48.0684,-122.175,31025-1910,31025,68,44,12,4,1,25,58,46,0,46,,,5304860,02900,"4220 80th St NE",Marysville,WA,98270,3498,3498,0,,53061,,,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,No,,,No,,46,0,46,0,12,112
530513001729,"Combined or Ungraded","Monroe School District","Out of District Special Ed","Snohomish County","(360) 804-2500","200 E Fremont",Monroe,WA,98272,"Special education school",53,PK,12,,2,0,0,0,2,1,2,1,1,1,1,0,2,1,"Currently operational",47.8545,-121.969,31103-1643,31103,12,2,0,0,0,1,12,3,0,3,,,5305130,01729,"200 E Fremont",Monroe,WA,98272,2336,2336,0,,53061,,,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,,,No,,3,0,3,0,1,14
